ticker,name,sector,industry,final_bucket,decision_stage,decision_reason,rank,eligible,robust_return,expected_irr,median_irr,p10_irr,hurdle_cvar,business_quality,model_confidence,data_confidence,evidence_confidence,catastrophic_tail_floor_applied,catastrophic_tail_scenarios
LLY,Eli Lilly and Company,Healthcare,Drug Manufacturers - General,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,114,False,-0.29726750204928976,-0.039234728911560504,-0.02548461982805745,-0.17726750204928973,0.29726750204928976,0.9387,0.58716,1.0,0.58716,False,
BRK-B,Berkshire Hathaway Inc.,Financial Services,Insurance - Diversified,watchlist,step2_model_routing,insurance_model_not_supported,,,,,,,,,,,,,
JPM,JPMorgan Chase & Co.,Financial Services,Banks - Diversified,watchlist,step2_model_routing,bank_model_not_supported,,,,,,,,,,,,,
V,Visa Inc.,Financial Services,Financial - Credit Services,watchlist,step2_model_routing,consumer_finance_model_not_supported,,,,,,,,,,,,,
XOM,Exxon Mobil Corporation,Energy,Oil & Gas Integrated,watchlist,step5_quality_risk,insufficient_model_confidence,,,,,,,,,0.3381,1.0,,,
JNJ,Johnson & Johnson,Healthcare,Drug Manufacturers - General,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,73,False,-0.2234543043817393,-0.021147378707973955,-0.01260631273617034,-0.10345430438173932,0.2234543043817393,0.9493,0.9162,1.0,0.9162,False,
ORCL,Oracle Corporation,Technology,Software - Infrastructure,watchlist,step2_material_event_gate,material_event_requires_reunderwriting,,,,,,,,,,,,,
MA,Mastercard Incorporated,Financial Services,Financial - Credit Services,watchlist,step2_model_routing,consumer_finance_model_not_supported,,,,,,,,,,,,,
CAT,Caterpillar Inc.,Industrials,Agricultural - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,232,False,-0.5466810456476378,-0.27331297798364174,-0.25352480852379805,-0.42668104564763776,0.5466810456476378,0.7048,0.644,1.0,0.644,False,
ABBV,AbbVie Inc.,Healthcare,Drug Manufacturers - General,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,105,False,-0.2855745213880437,-0.0008483755380439065,0.01662768180831338,-0.16557452138804368,0.2855745213880437,0.8471,0.6379,1.0,0.6379,False,
BAC,Bank of America Corporation,Financial Services,Banks - Diversified,watchlist,step2_model_routing,bank_model_not_supported,,,,,,,,,,,,,
CVX,Chevron Corporation,Energy,Oil & Gas Integrated,watchlist,step5_quality_risk,insufficient_model_confidence,,,,,,,,,0.3137,1.0,,,
UNH,UnitedHealth Group Incorporated,Healthcare,Medical - Healthcare Plans,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,30,False,-0.14362817189423366,0.025419181742108804,0.020054441723914372,-0.02362817189423365,0.14362817189423366,0.7429,0.6666300000000001,1.0,0.6666300000000001,False,
KO,The Coca-Cola Company,Consumer Defensive,Beverages - Non-Alcoholic,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,128,False,-0.3100966035434976,-0.06405081330740357,-0.04857991657918316,-0.1900966035434976,0.3100966035434976,0.9099,0.8097,1.0,0.8097,False,
GE,GE Aerospace,Industrials,Aerospace & Defense,hard_filter_rejected,step2_hard_filters,security_type,,,,,,,,,,,,,
PG,The Procter & Gamble Company,Consumer Defensive,Household & Personal Products,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,74,False,-0.22367613164708014,0.018193415459973064,0.031099424301646673,-0.10367613164708014,0.22367613164708014,0.9108,0.8372,1.0,0.8372,False,
MS,Morgan Stanley,Financial Services,Financial - Capital Markets,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
HD,"The Home Depot, Inc.",Consumer Cyclical,Home Improvement,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,85,False,-0.24941670392465304,-0.094201342784072,-0.09655302664032203,-0.12941670392465304,0.24941670392465304,0.9637,0.7692300000000001,1.0,0.7692300000000001,False,
GS,"The Goldman Sachs Group, Inc.",Financial Services,Financial - Capital Markets,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
MRK,"Merck & Co., Inc.",Healthcare,Drug Manufacturers - General,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,117,False,-0.2999115225498099,0.01955692009214547,0.04155450721737,-0.17991152254980988,0.2999115225498099,0.7949,0.6752,1.0,0.6752,False,
PM,Philip Morris International Inc.,Consumer Defensive,Tobacco,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,76,False,-0.22810572396731,-0.0012298422472667575,0.012231935586896753,-0.10810572396731001,0.22810572396731,0.9783,0.8815,1.0,0.8815,False,
DELL,Dell Technologies Inc.,Technology,Computer Hardware,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,224,False,-0.4930825153652402,-0.21364460550666983,-0.19979418096190776,-0.37308251536524023,0.4930825153652402,0.6976,0.5747399999999999,1.0,0.5747399999999999,False,
WFC,Wells Fargo & Company,Financial Services,Banks - Diversified,watchlist,step2_model_routing,bank_model_not_supported,,,,,,,,,,,,,
IBM,International Business Machines Corporation,Technology,Information Technology Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,209,False,-0.4648551785098971,-0.15991950744464703,-0.1336807455518283,-0.3448551785098971,0.4648551785098971,0.7612,0.7062,1.0,0.7062,False,
GEV,GE Vernova Inc.,Utilities,Renewable Utilities,hard_filter_rejected,step2_hard_filters,listing_age,,,,,,,,,,,,,
RTX,RTX Corporation,Industrials,Aerospace & Defense,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,221,False,-0.48632650309184106,-0.17212255244157856,-0.14857093963073564,-0.36632650309184106,0.48632650309184106,0.4494,0.55728,1.0,0.55728,False,
C,Citigroup Inc.,Financial Services,Banks - Diversified,watchlist,step2_model_routing,bank_model_not_supported,,,,,,,,,,,,,
AXP,American Express Company,Financial Services,Financial - Credit Services,watchlist,step2_model_routing,consumer_finance_model_not_supported,,,,,,,,,,,,,
ANET,"Arista Networks, Inc.",Technology,Computer Hardware,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,157,False,-0.35776703254261516,-0.1621248870789713,-0.1568310830596601,-0.23776703254261516,0.35776703254261516,0.9218,0.502281,1.0,0.502281,False,
MCD,McDonald's Corporation,Consumer Cyclical,Restaurants,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,88,False,-0.25815172421454907,-0.0029455022478941384,0.01452856713876829,-0.13815172421454908,0.25815172421454907,0.9395,0.7364700000000001,1.0,0.7364700000000001,False,
VZ,Verizon Communications Inc.,Communication Services,Telecommunications Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,44,False,-0.17516157466918225,-0.009974260797025606,-0.0205612076562829,-0.05516157466918227,0.17516157466918225,0.7606,0.6580683,1.0,0.6580683,False,
APH,Amphenol Corporation,Technology,"Hardware, Equipment & Parts",research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,159,False,-0.36263837200996923,-0.13249634892345052,-0.12109935925109308,-0.24263837200996924,0.36263837200996923,0.8637,0.5975100000000001,1.0,0.5975100000000001,False,
TJX,"The TJX Companies, Inc.",Consumer Cyclical,Apparel - Retail,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,153,False,-0.3523362831317354,-0.0829737001986359,-0.06994151311810126,-0.23233628313173535,0.3523362831317354,0.9153,0.541,1.0,0.541,False,
NEE,"NextEra Energy, Inc.",Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,interest_coverage;excessive_leverage,,,,,,,,,,,,,
TMO,Thermo Fisher Scientific Inc.,Healthcare,Medical - Diagnostics & Research,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,186,False,-0.4159215338370995,-0.17512721988496194,-0.16880265627405605,-0.2959215338370995,0.4159215338370995,0.6345,0.549747,1.0,0.549747,False,
DIS,The Walt Disney Company,Communication Services,Entertainment,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,235,False,-0.5526453806075733,-0.11576687641063468,-0.06294150681351307,-0.4326453806075733,0.5526453806075733,0.4227,0.6219,1.0,0.6219,False,
BA,The Boeing Company,Industrials,Aerospace & Defense,hard_filter_rejected,step2_hard_filters,interest_coverage;negative_ebitda_with_debt;severe_dilution;earnings_cash_mismatch,,,,,,,,,,,,,
T,AT&T Inc.,Communication Services,Telecommunications Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,260,False,-1.0699999999999998,-0.20030896451789884,-0.0024770802352577165,-0.95,1.0699999999999998,0.5239,0.6327,1.0,0.6327,True,bear
UNP,Union Pacific Corporation,Industrials,Railroads,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,121,False,-0.3046950327395462,-0.09345783628523348,-0.08344384715019255,-0.18469503273954618,0.3046950327395462,0.8498,0.8231,1.0,0.8231,False,
BLK,"BlackRock, Inc.",Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
SCHW,The Charles Schwab Corporation,Financial Services,Financial - Capital Markets,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
DE,Deere & Company,Industrials,Agricultural - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,270,False,-1.0699999999999998,-0.3844269780674949,-0.24799693134045803,-0.95,1.0699999999999998,0.5075,0.50175,1.0,0.50175,True,bear
GLW,Corning Incorporated,Technology,"Hardware, Equipment & Parts",research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,248,False,-0.7794058341477647,-0.42427613543586623,-0.3796200516022509,-0.6594058341477647,0.7794058341477647,0.2071,0.48996,1.0,0.48996,False,
ABT,Abbott Laboratories,Healthcare,Medical - Devices,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,137,False,-0.3249122173455543,-0.11687042924459087,-0.11313483606209043,-0.20491221734555431,0.3249122173455543,0.7316,0.601182,1.0,0.601182,False,
ETN,Eaton Corporation plc,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,227,False,-0.515623582699045,-0.21568242855501005,-0.19035395110549863,-0.39562358269904496,0.515623582699045,0.606,0.7018,1.0,0.7018,False,
WELL,Welltower Inc.,Real Estate,REIT - Healthcare Facilities,watchlist,step2_model_routing,reit_model_not_supported,,,,,,,,,,,,,
PFE,Pfizer Inc.,Healthcare,Drug Manufacturers - General,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,0.007258236006600818,0.04079527514986697,-0.2740246972767636,0.3940246972767636,0.7072,0.32440500000000005,1.0,0.32440500000000005,False,
BX,Blackstone Inc.,Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
COP,ConocoPhillips,Energy,Oil & Gas Exploration & Production,watchlist,step5_quality_risk,insufficient_model_confidence,,,,,,,,,0.3462,1.0,,,
UBER,"Uber Technologies, Inc.",Technology,Software - Application,normalization_rejected,step4_normalized_model,no_normalized_earnings,,,,,,,,,,,,,
PLD,"Prologis, Inc.",Real Estate,REIT - Industrial,watchlist,step2_model_routing,reit_model_not_supported,,,,,,,,,,,,,
CRM,"Salesforce, Inc.",Technology,Software - Application,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,276,False,-1.0699999999999998,-0.5999361980721006,-0.6576589097472607,-0.95,1.0699999999999998,0.1658,0.54837,1.0,0.54837,True,bear
CVS,CVS Health Corporation,Healthcare,Medical - Healthcare Plans,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,210,False,-0.465231423396035,-0.1117279892809165,-0.08278035155381075,-0.345231423396035,0.465231423396035,0.5288,0.518805,1.0,0.518805,False,
DHR,Danaher Corporation,Healthcare,Medical - Diagnostics & Research,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,188,False,-0.41802132462500585,-0.1826914183933695,-0.17835106644197368,-0.29802132462500586,0.41802132462500585,0.4746,0.49223700000000004,1.0,0.49223700000000004,False,
CB,Chubb Limited,Financial Services,Insurance - Property & Casualty,hard_filter_rejected,step2_hard_filters,adr_excluded,,,,,,,,,,,,,
LMT,Lockheed Martin Corporation,Industrials,Aerospace & Defense,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,40,False,-0.16550894469794,0.0005187801654756401,-0.0013651777902850602,-0.04550894469794001,0.16550894469794,0.9652,0.706806,1.0,0.706806,False,
SPGI,S&P Global Inc.,Financial Services,Financial - Data & Stock Exchanges,watchlist,step2_model_routing,financial_sector_model_not_supported,,,,,,,,,,,,,
LOW,"Lowe's Companies, Inc.",Consumer Cyclical,Home Improvement,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,99,False,-0.27418898318603163,-0.10328980817575935,-0.11204438687418583,-0.15418898318603164,0.27418898318603163,0.9586,0.6261300000000001,1.0,0.6261300000000001,False,
MO,"Altria Group, Inc.",Consumer Defensive,Tobacco,research_queue,step7_risk_adjusted_ranking,robust_return<=0,12,False,-0.0649479679304205,0.155011845350964,0.17442421609302983,0.0067831948166713375,0.11321680518332866,0.9577,0.8869,1.0,0.8869,False,
SYK,Stryker Corporation,Healthcare,Medical - Devices,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,89,False,-0.26286998232855685,-0.06618587049342747,-0.058877417983603644,-0.14286998232855688,0.26286998232855685,0.8266,0.8499,1.0,0.8499,False,
PGR,The Progressive Corporation,Financial Services,Insurance - Property & Casualty,watchlist,step2_model_routing,insurance_model_not_supported,,,,,,,,,,,,,
BMY,Bristol-Myers Squibb Company,Healthcare,Drug Manufacturers - General,research_queue,step7_risk_adjusted_ranking,robust_return<=0,61,False,-0.20998375359020302,0.11462434629502245,0.13975510497111832,-0.09954206357942892,0.2195420635794289,0.8828,0.48384,1.0,0.48384,False,
VRT,Vertiv Holdings Co,Industrials,Electrical Equipment & Parts,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,245,False,-0.6915319927316158,-0.4134748839758685,-0.39372932433761887,-0.5715319927316158,0.6915319927316158,0.4879,0.5102190000000001,1.0,0.5102190000000001,False,
COF,Capital One Financial Corporation,Financial Services,Financial - Credit Services,watchlist,step2_model_routing,consumer_finance_model_not_supported,,,,,,,,,,,,,
PH,Parker-Hannifin Corporation,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,184,False,-0.4137646183883772,-0.2061615907728992,-0.19867956213092838,-0.2937646183883772,0.4137646183883772,0.7907,0.7867,1.0,0.7867,False,
NEM,Newmont Corporation,Basic Materials,Gold,hard_filter_rejected,step2_hard_filters,severe_dilution,,,,,,,,,,,,,
PWR,"Quanta Services, Inc.",Industrials,Engineering & Construction,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,239,False,-0.5648105433151795,-0.3190350996551388,-0.303924180228205,-0.44481054331517955,0.5648105433151795,0.2837,0.60318,1.0,0.60318,False,
SO,The Southern Company,Utilities,Regulated Electric,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,263,False,-1.0699999999999998,-0.30884537018137054,-0.16952662784606215,-0.95,1.0699999999999998,0.3365,0.5631,1.0,0.5631,True,bear
HWM,Howmet Aerospace Inc.,Industrials,Aerospace & Defense,hard_filter_rejected,step2_hard_filters,security_type,,,,,,,,,,,,,
NOW,"ServiceNow, Inc.",Technology,Software - Application,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,236,False,-0.5557013988541438,-0.3125410641383496,-0.30213682970206723,-0.43570139885414383,0.5557013988541438,0.3602,0.61767,1.0,0.61767,False,
ACN,Accenture plc,Technology,Information Technology Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,13,False,-0.0833243688876973,0.10702608157371289,0.11428136480099059,0.036675631112302695,0.0833243688876973,0.9914,0.8793,1.0,0.8793,False,
MDT,Medtronic plc,Healthcare,Medical - Devices,hard_filter_rejected,step2_hard_filters,missing_core_financials,,,,,,,,,,,,,
TT,Trane Technologies plc,Industrials,Construction,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,151,False,-0.34573385189534744,-0.1422738055729496,-0.13543744224516552,-0.22573385189534745,0.34573385189534744,0.9532,0.8161,1.0,0.8161,False,
FCX,Freeport-McMoRan Inc.,Basic Materials,Copper,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,163,False,-0.37002580332220525,-0.13594326141610502,-0.1376322031079325,-0.25002580332220525,0.37002580332220525,0.7202,0.35915400000000003,1.0,0.35915400000000003,False,
DUK,Duke Energy Corporation,Utilities,Regulated Electric,hard_filter_rejected,step2_hard_filters,excessive_leverage,,,,,,,,,,,,,
GD,General Dynamics Corporation,Industrials,Aerospace & Defense,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,39,False,-0.16347485076432344,0.06907221123256024,0.08197408982814525,-0.043474850764323454,0.16347485076432344,0.8676,0.8618,1.0,0.8618,False,
PNC,"The PNC Financial Services Group, Inc.",Financial Services,Banks - Regional,watchlist,step2_model_routing,bank_model_not_supported,,,,,,,,,,,,,
MCK,McKesson Corporation,Healthcare,Medical - Distribution,research_queue,step7_risk_adjusted_ranking,robust_return<=0,20,False,-0.1311957870817941,0.11465057127352343,0.13121293960939517,-0.019869556516641726,0.13986955651664174,0.9592,0.7735500000000001,1.0,0.7735500000000001,False,
UPS,"United Parcel Service, Inc.",Industrials,Integrated Freight & Logistics,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,83,False,-0.24137319517205463,-0.06883334044250657,-0.07765858093625863,-0.12137319517205464,0.24137319517205463,0.8121,0.61965,1.0,0.61965,False,
USB,U.S. Bancorp,Financial Services,Banks - Diversified,watchlist,step2_model_routing,bank_model_not_supported,,,,,,,,,,,,,
CMI,Cummins Inc.,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,149,False,-0.34364122075014164,-0.1319610160806405,-0.12566298055317016,-0.22364122075014164,0.34364122075014164,0.811,0.6816,1.0,0.6816,False,
JCI,Johnson Controls International plc,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,229,False,-0.525166342749726,-0.27550245088714287,-0.26234930648934085,-0.405166342749726,0.525166342749726,0.4008,0.7068,1.0,0.7068,False,
WMB,"The Williams Companies, Inc.",Energy,Oil & Gas Midstream,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,269,False,-1.0699999999999998,-0.36300729974173007,-0.24268835668917743,-0.95,1.0699999999999998,0.3358,0.42714,1.0,0.42714,True,bear
WM,"Waste Management, Inc.",Industrials,Waste Management,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,109,False,-0.2915698336658533,-0.05437954294611698,-0.04092270983383057,-0.17156983366585335,0.2915698336658533,0.8159,0.85,1.0,0.85,False,
ELV,Elevance Health Inc.,Healthcare,Medical - Healthcare Plans,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,7,False,-0.024044011782389074,0.12580224906341758,0.11533411586133299,0.09595598821761092,0.024044011782389074,0.8351,0.6697080000000001,1.0,0.6697080000000001,False,
AMT,American Tower Corporation,Real Estate,REIT - Specialty,watchlist,step2_model_routing,reit_model_not_supported,,,,,,,,,,,,,
KKR,KKR & Co. Inc.,Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
HCA,"HCA Healthcare, Inc.",Healthcare,Medical - Care Facilities,research_queue,step7_risk_adjusted_ranking,robust_return<=0,16,False,-0.11175591200634705,0.12128640513947181,0.13848576336458795,-0.006639539521711384,0.1266395395217114,0.9683,0.80514,1.0,0.80514,False,
SLB,SLB N.V.,Energy,Oil & Gas Equipment & Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,166,False,-0.3732268177485093,-0.04502469511935485,-0.023066488991025803,-0.2532268177485093,0.3732268177485093,0.6383,0.5543,1.0,0.5543,False,
MMM,3M Company,Industrials,Conglomerates,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,110,False,-0.2916277526691556,-0.05542500154406296,-0.044390423805452855,-0.1716277526691556,0.2916277526691556,0.9489,0.7419,1.0,0.7419,False,
MRSH,"Marsh & McLennan Companies, Inc.",Financial Services,Insurance - Brokers,watchlist,step2_model_routing,insurance_model_not_supported,,,,,,,,,,,,,
FDX,FedEx Corporation,Industrials,Integrated Freight & Logistics,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,217,False,-0.47613033968111274,-0.19787119570501094,-0.18182456257782179,-0.35613033968111274,0.47613033968111274,0.6474,0.6615,1.0,0.6615,False,
EMR,Emerson Electric Co.,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,216,False,-0.4747918280324666,-0.2461303035110177,-0.23049768747005145,-0.3547918280324666,0.4747918280324666,0.7259,0.738,1.0,0.738,False,
ICE,"Intercontinental Exchange, Inc.",Financial Services,Financial - Data & Stock Exchanges,watchlist,step2_model_routing,financial_sector_model_not_supported,,,,,,,,,,,,,
RCL,Royal Caribbean Cruises Ltd.,Consumer Cyclical,Travel Services,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,-0.09241611033285158,-0.18231807961419688,-0.95,1.0699999999999998,0.1654,0.294921,1.0,0.294921,True,bear
CI,Cigna Corporation,Healthcare,Medical - Healthcare Plans,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,0.30288031243762825,0.33794353363919083,-0.10095849883509796,0.22095849883509794,0.7373,0.3279771000000001,1.0,0.3279771000000001,False,
HLT,Hilton Worldwide Holdings Inc.,Consumer Cyclical,Travel Lodging,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,247,False,-0.7619649969873715,-0.2734919559097761,-0.2078080383827909,-0.6419649969873715,0.7619649969873715,0.8425,0.42192,1.0,0.42192,False,
SHW,The Sherwin-Williams Company,Basic Materials,Chemicals - Specialty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,169,False,-0.38704796412523146,-0.16103848616585312,-0.14848847963439765,-0.26704796412523146,0.38704796412523146,0.8379,0.8558,1.0,0.8558,False,
MCO,Moody's Corporation,Financial Services,Financial - Data & Stock Exchanges,watchlist,step2_model_routing,financial_sector_model_not_supported,,,,,,,,,,,,,
NOC,Northrop Grumman Corporation,Industrials,Aerospace & Defense,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,95,False,-0.26910986821050753,-0.08048143506530323,-0.08224217533279443,-0.1491098682105075,0.26910986821050753,0.7774,0.631557,1.0,0.631557,False,
APO,"Apollo Global Management, Inc.",Financial Services,Asset Management,watchlist,step2_model_routing,asset_management_model_not_supported,,,,,,,,,,,,,
MPC,Marathon Petroleum Corporation,Energy,Oil & Gas Refining & Marketing,watchlist,step5_quality_risk,insufficient_model_confidence,,,,,,,,,0.3314,1.0,,,
VLO,Valero Energy Corporation,Energy,Oil & Gas Refining & Marketing,watchlist,step6_scenario_valuation,insufficient_post_valuation_model_confidence,,,,0.03812221888583735,0.0865425072348444,-0.4414405827294104,0.5614405827294104,0.6104,0.29313900000000004,1.0,0.29313900000000004,False,
ECL,Ecolab Inc.,Basic Materials,Chemicals - Specialty,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,194,False,-0.4246912447942305,-0.16304596778027186,-0.1455213285822537,-0.3046912447942305,0.4246912447942305,0.7765,0.7519,1.0,0.7519,False,
ITW,Illinois Tool Works Inc.,Industrials,Industrial - Machinery,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,111,False,-0.2927154632128076,-0.07879312883887903,-0.06901563766441537,-0.17271546321280762,0.2927154632128076,0.9848,0.8481,1.0,0.8481,False,
GM,General Motors Company,Consumer Cyclical,Auto - Manufacturers,watchlist,step6_scenario_valuation,irr_below_solver_bound,,,,-0.725689895216783,-0.95,-0.95,1.0699999999999998,0.2487,0.40918770000000004,1.0,0.40918770000000004,True,bear;base
EOG,"EOG Resources, Inc.",Energy,Oil & Gas Exploration & Production,research_queue,step7_risk_adjusted_ranking,robust_return<=0,14,False,-0.08512482798286641,0.23211461162864,0.24881836953572933,-0.017168737458996455,0.13716873745899644,0.832,0.40401000000000004,1.0,0.40401000000000004,False,
PSX,Phillips 66,Energy,Oil & Gas Refining & Marketing,watchlist,step5_quality_risk,insufficient_model_confidence,,,,,,,,,0.3028,1.0,,,
AON,Aon plc,Financial Services,Insurance - Brokers,watchlist,step2_model_routing,insurance_model_not_supported,,,,,,,,,,,,,
CL,Colgate-Palmolive Company,Consumer Defensive,Household & Personal Products,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,42,False,-0.17058007817133325,0.0699574374200893,0.08605073316721248,-0.05058007817133327,0.17058007817133325,0.9792,0.9173,1.0,0.9173,False,
CRH,CRH plc,Basic Materials,Construction Materials,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,82,False,-0.24079077522503206,0.0030100190691883105,0.014857801923062682,-0.12079077522503208,0.24079077522503206,0.6191,0.7326,1.0,0.7326,False,
KMI,"Kinder Morgan, Inc.",Energy,Oil & Gas Midstream,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,262,False,-1.0699999999999998,-0.29164135036699,-0.1260435234056785,-0.95,1.0699999999999998,0.2768,0.45566999999999996,1.0,0.45566999999999996,True,bear
SPG,"Simon Property Group, Inc.",Real Estate,REIT - Retail,watchlist,step2_model_routing,reit_model_not_supported,,,,,,,,,,,,,
NSC,Norfolk Southern Corporation,Industrials,Railroads,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,202,False,-0.4395697434421163,-0.22865335276546825,-0.22858669794804876,-0.3195697434421163,0.4395697434421163,0.7138,0.604341,1.0,0.604341,False,
CVNA,Carvana Co.,Consumer Cyclical,Auto - Dealerships,hard_filter_rejected,step2_hard_filters,severe_dilution,,,,,,,,,,,,,
TDG,TransDigm Group Incorporated,Industrials,Aerospace & Defense,hard_filter_rejected,step2_hard_filters,excessive_leverage,,,,,,,,,,,,,
BSX,Boston Scientific Corporation,Healthcare,Medical - Devices,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,131,False,-0.3160933892871253,-0.036950597140821606,-0.020690922788344293,-0.19609338928712533,0.3160933892871253,0.5044,0.6654,1.0,0.6654,False,
MSI,"Motorola Solutions, Inc.",Technology,Communication Equipment,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,158,False,-0.3598735844282782,-0.14022172743825645,-0.12875036639889,-0.23987358442827822,0.3598735844282782,0.9204,0.8342,1.0,0.8342,False,
URI,"United Rentals, Inc.",Industrials,Rental & Leasing Services,research_queue,step7_risk_adjusted_ranking,robust_return<=0; median_irr<=hurdle,190,False,-0.4227703981319063,-0.17521383931316442,-0.1584872736639226,-0.3027703981319063,0.4227703981319063,0.6283,0.7515,1.0,0.7515,False,
