ticker,name,exchange,security_type,is_adr,listing_date,sector,industry,country,shares_outstanding,beta,market_cap_hint,as_of,source,fetched_at,price,price_as_of,market_cap,avg_dollar_volume,is_price_fresh
MSFT,Microsoft Corporation,NASDAQ,common_stock,False,1986-03-13,Technology,Software - Infrastructure,US,7425550000.000001,1.108,3832846143500.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,516.17,2026-09-25,3832846143500.0,13534390813.39606,True
AMZN,"Amazon.com, Inc.",NASDAQ,common_stock,False,1997-05-15,Consumer Cyclical,Specialty Retail,US,10757100000.0,1.443,2685725157000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,249.67,2026-09-25,2685725157000.0,10186355878.878485,True
META,"Meta Platforms, Inc.",NASDAQ,common_stock,False,2012-05-18,Communication Services,Internet Content & Information,US,2547486569.999734,1.243,1914843755206.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,751.66,2026-09-25,1914843755206.0,12362591586.15091,True
AVGO,Broadcom Inc.,NASDAQ,common_stock,False,2009-08-06,Technology,Semiconductors,US,4757580000.0,1.457,1678521799800.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,352.81,2026-09-25,1678521799800.0,8452306900.643939,True
TSLA,"Tesla, Inc.",NASDAQ,common_stock,False,2010-06-29,Consumer Cyclical,Auto - Manufacturers,US,3949547393.9990864,1.845,1469666080781.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,372.11,2026-09-25,1469666080781.0,14856799548.508183,True
MU,"Micron Technology, Inc.",NASDAQ,common_stock,False,1984-06-01,Technology,Semiconductors,US,1129390000.0,2.222,1222316209200.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,1082.28,2026-09-25,1222316209200.0,32541504656.642727,True
AMD,"Advanced Micro Devices, Inc.",NASDAQ,common_stock,False,1972-09-07,Technology,Semiconductors,US,1630600000.0,2.476,1028305278000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,630.63,2026-09-25,1028305278000.0,12210276560.634243,True
WMT,Walmart Inc.,NASDAQ,common_stock,False,1972-08-25,Consumer Defensive,Discount Stores,US,7958080000.0,0.595,859313478400.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,107.98,2026-09-25,859313478400.0,2559159943.419394,True
CSCO,"Cisco Systems, Inc.",NASDAQ,common_stock,False,1990-02-16,Technology,Communication Equipment,US,3941434665.004686,0.992,420551078756.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,106.7,2026-09-25,420551078756.0,2173133068.7124243,True
COST,Costco Wholesale Corporation,NASDAQ,common_stock,False,1986-07-09,Consumer Defensive,Discount Stores,US,443479000.0,0.855,409226899435.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,922.77,2026-09-25,409229116830.0,2019477728.0024242,True
LRCX,Lam Research Corporation,NASDAQ,common_stock,False,1984-05-04,Technology,Semiconductors,US,1250570000.0,1.859,394192169700.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,315.21,2026-09-25,394192169700.0,3125450650.596364,True
AMAT,"Applied Materials, Inc.",NASDAQ,common_stock,False,1980-03-17,Technology,Semiconductors,US,793959000.0,1.597,385070115000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,485.0,2026-09-25,385070115000.0,3956684513.897879,True
PANW,"Palo Alto Networks, Inc.",NASDAQ,common_stock,False,2012-07-20,Technology,Software - Infrastructure,US,815000000.0,0.908,305413100000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,374.74,2026-09-25,305413100000.0,2233940129.838788,True
NFLX,"Netflix, Inc.",NASDAQ,common_stock,False,2002-05-23,Communication Services,Entertainment,US,4163939999.0020385,1.526,296243511229.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,71.15,2026-09-25,296264330928.99506,2696165038.1742425,True
SNDK,Sandisk Corporation,NASDAQ,common_stock,False,1995-11-08,Technology,Computer Hardware,US,148089750.0,5.163,263273957550.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,1777.8,2026-09-25,263273957550.0,20807412086.930603,True
CRWD,"CrowdStrike Holdings, Inc.",NASDAQ,common_stock,False,2019-06-12,Technology,Software - Infrastructure,US,1018259279.9984136,1.255,256733712266.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,252.13,2026-09-25,256733712266.0,2050509550.4642425,True
TXN,Texas Instruments Incorporated,NASDAQ,common_stock,False,1972-06-01,Technology,Semiconductors,US,913247685.9999281,1.314,253946784046.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,278.07,2026-09-25,253946784046.0,1852940886.9066665,True
KLAC,KLA Corporation,NASDAQ,common_stock,False,1980-10-08,Technology,Semiconductors,US,1306280000.0,1.444,245476137600.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,187.92,2026-09-25,245476137599.99997,2082302196.0072727,True
MRVL,"Marvell Technology, Inc.",NASDAQ,common_stock,False,2000-06-27,Technology,Semiconductors,US,875766000.0,2.253,229393767210.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,261.94,2026-09-25,229398146040.0,5052624196.299697,True
AMGN,Amgen Inc.,NASDAQ,common_stock,False,1983-06-17,Healthcare,Drug Manufacturers - General,US,539708000.0,0.426,223768333880.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,414.61,2026-09-25,223768333880.0,1084158720.8054545,True
QCOM,QUALCOMM Incorporated,NASDAQ,common_stock,False,1991-12-13,Technology,Semiconductors,US,1050000000.0,1.679,212068500000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,201.97,2026-09-25,212068500000.0,2186181612.152727,True
ADI,"Analog Devices, Inc.",NASDAQ,common_stock,False,1980-03-17,Technology,Semiconductors,US,487087000.0,1.205,191717443200.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,393.6,2026-09-25,191717443200.0,1378751654.1515152,True
GILD,"Gilead Sciences, Inc.",NASDAQ,common_stock,False,1992-01-22,Healthcare,Drug Manufacturers - General,US,1239955154.999006,0.35,187146431544.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,150.93,2026-09-25,187146431544.0,863465538.1878788,True
TMUS,"T-Mobile US, Inc.",NASDAQ,common_stock,False,2007-04-19,Communication Services,Telecommunications Services,US,1072671613.0024784,0.331,177452064939.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,165.43,2026-09-25,177452064939.0,852144081.4278787,True
PEP,"PepsiCo, Inc.",NASDAQ,common_stock,False,1972-06-01,Consumer Defensive,Beverages - Non-Alcoholic,US,1366000000.0,0.361,175708580000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,128.63,2026-09-25,175708580000.0,1144297632.93,True
WDC,Western Digital Corporation,NASDAQ,common_stock,False,1978-10-31,Technology,Computer Hardware,US,344682000.0,2.182,157454184420.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,456.81,2026-09-25,157454184420.0,3423795316.0148487,True
ISRG,"Intuitive Surgical, Inc.",NASDAQ,common_stock,False,2000-06-16,Healthcare,Medical - Instruments & Supplies,US,353278000.0,1.465,143141180040.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,405.18,2026-09-25,143141180040.0,1127887597.570303,True
VRTX,Vertex Pharmaceuticals Incorporated,NASDAQ,common_stock,False,1991-07-24,Healthcare,Biotechnology,US,253804999.99999997,0.32,133549652950.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,526.19,2026-09-25,133549652950.0,617953606.4096969,True
FTNT,"Fortinet, Inc.",NASDAQ,common_stock,False,2009-11-18,Technology,Software - Infrastructure,US,733713652.9978093,1.059,127269970249.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,173.46,2026-09-25,127269970249.0,730625724.451212,True
BKNG,Booking Holdings Inc.,NASDAQ,common_stock,False,1999-03-31,Consumer Cyclical,Travel Services,US,774878000.0,1.068,127041248100.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,163.95,2026-09-25,127041248099.99998,1245737077.527576,True
SBUX,Starbucks Corporation,NASDAQ,common_stock,False,1992-06-26,Consumer Cyclical,Restaurants,US,1140000000.0,0.965,108140400000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,94.86,2026-09-25,108140400000.0,721717220.4948484,True
ADP,"Automatic Data Processing, Inc.",NASDAQ,common_stock,False,1980-03-17,Technology,Software - Application,US,399734000.0,0.83,105397863780.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,263.67,2026-09-25,105397863780.0,582364491.8321211,True
DDOG,"Datadog, Inc.",NASDAQ,common_stock,False,2019-09-19,Technology,Software - Application,US,355960174.0014172,1.488,95443601455.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,268.13,2026-09-25,95443601455.0,998050912.0030303,True
ADBE,Adobe Inc.,NASDAQ,common_stock,False,1986-08-13,Technology,Software - Application,US,397500000.0,1.417,93599325000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,235.47,2026-09-25,93599325000.0,1335159238.0254548,True
ABNB,"Airbnb, Inc.",NASDAQ,common_stock,False,2020-12-10,Consumer Cyclical,Travel Services,US,593513629.0023496,1.161,93460591159.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,157.47,2026-09-25,93460591159.0,824227820.4009091,True
MAR,"Marriott International, Inc.",NASDAQ,common_stock,False,1998-03-23,Consumer Cyclical,Travel Lodging,US,260766288.00102267,1.104,91797556365.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,352.03,2026-09-25,91797556365.0,551998309.2733333,True
CDNS,"Cadence Design Systems, Inc.",NASDAQ,common_stock,False,1987-06-10,Technology,Software - Application,US,275393000.0,1.137,89813919090.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,326.13,2026-09-25,89813919090.0,777148521.5006061,True
CSX,CSX Corporation,NASDAQ,common_stock,False,1980-11-03,Industrials,Railroads,US,1852480000.0,1.207,86659014400.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,46.78,2026-09-25,86659014400.0,557488284.7587879,True
MNST,Monster Beverage Corporation,NASDAQ,common_stock,False,1985-12-09,Consumer Defensive,Beverages - Non-Alcoholic,US,1956016219.9953606,0.515,84323859244.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,43.11,2026-09-25,84323859244.0,701417961.5554546,True
DASH,"DoorDash, Inc.",NASDAQ,common_stock,False,2020-12-09,Communication Services,Internet Content & Information,US,435718711.998345,1.788,84250570152.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,193.36,2026-09-25,84250570152.0,795111173.4563637,True
REGN,"Regeneron Pharmaceuticals, Inc.",NASDAQ,common_stock,False,1991-04-02,Healthcare,Biotechnology,US,103022000.0,0.236,81185456880.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,788.04,2026-09-25,81185456880.0,543752077.1039394,True
CTAS,Cintas Corporation,NASDAQ,common_stock,False,1983-08-19,Industrials,Specialty Business Services,US,400169561.0024511,0.913,79997896940.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,199.91,2026-09-25,79997896940.0,427645965.6527273,True
CMCSA,Comcast Corporation,NASDAQ,common_stock,False,1980-03-17,Communication Services,Telecommunications Services,US,3548636613.007759,0.662,77750628191.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,21.91,2026-09-25,77750628191.0,689445142.6469697,True
MDLZ,"Mondelez International, Inc.",NASDAQ,common_stock,False,2001-06-13,Consumer Defensive,Food Confectioners,US,1276310000.0,0.402,76897677500.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,60.25,2026-09-25,76897677500.0,494653376.9848485,True
ROST,"Ross Stores, Inc.",NASDAQ,common_stock,False,1985-08-08,Consumer Cyclical,Apparel - Retail,US,320781075.99949175,0.861,75742827665.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,236.12,2026-09-25,75742827665.0,550165830.8809091,True
INTU,Intuit Inc.,NASDAQ,common_stock,False,1993-03-12,Technology,Software - Application,US,273537000.0,0.976,75438769230.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,275.79,2026-09-25,75438769230.0,1264649137.4078789,True
LITE,Lumentum Holdings Inc.,NASDAQ,common_stock,False,2015-07-23,Technology,Communication Equipment,US,77800000.0,1.541,73260370000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,941.65,2026-09-25,73260370000.0,3670061371.9306064,True
ORLY,"O'Reilly Automotive, Inc.",NASDAQ,common_stock,False,1993-04-23,Consumer Cyclical,Specialty Retail,US,828715000.0,0.515,71364792225.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,86.12,2026-09-25,71368935800.0,588119588.1721212,True
HON,Honeywell International Inc.,NASDAQ,common_stock,False,2001-02-21,Industrials,Conglomerates,US,316940000.0,0.901,67365597000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,212.55,2026-09-25,67365597000.0,716757265.2724242,True
MPWR,"Monolithic Power Systems, Inc.",NASDAQ,common_stock,False,2004-11-19,Technology,Semiconductors,US,49130000.0,1.664,67181835900.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,1367.43,2026-09-25,67181835900.0,1008521660.3063637,True
AEP,"American Electric Power Company, Inc.",NASDAQ,common_stock,False,1962-01-02,Utilities,Regulated Electric,US,544397000.0,0.5,64429384950.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,118.35,2026-09-25,64429384950.0,520808767.1460606,True
TER,"Teradyne, Inc.",NASDAQ,common_stock,False,1970-09-14,Technology,Semiconductors,US,156341000.0,1.778,62283127580.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,398.38,2026-09-25,62283127580.0,1118936159.828182,True
PCAR,PACCAR Inc,NASDAQ,common_stock,False,1980-03-17,Industrials,Industrial - Machinery,US,526364952.9961369,0.972,58589682918.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,111.31,2026-09-25,58589682918.0,408208709.71303034,True
FAST,Fastenal Company,NASDAQ,common_stock,False,1987-08-20,Industrials,Industrial - Distribution,US,1147500000.0,0.713,57868425000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,50.43,2026-09-25,57868425000.0,355864641.99727273,True
BKR,Baker Hughes Company,NASDAQ,common_stock,False,1987-04-06,Energy,Oil & Gas Equipment & Services,US,992674000.0,0.961,57406337420.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,57.83,2026-09-25,57406337420.0,469808080.3863636,True
WDAY,"Workday, Inc.",NASDAQ,common_stock,False,2012-10-12,Technology,Software - Application,US,261942106.99920824,1.082,49624932171.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,189.45,2026-09-25,49624932171.0,748015038.6412121,True
EBAY,eBay Inc.,NASDAQ,common_stock,False,1998-09-24,Consumer Cyclical,Specialty Retail,US,444000000.0,1.339,47907600000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,107.9,2026-09-25,47907600000.0,451820183.57151514,True
ADSK,"Autodesk, Inc.",NASDAQ,common_stock,False,1985-06-28,Technology,Software - Application,US,211145250.99808976,1.309,44213815559.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,209.4,2026-09-25,44213815559.0,491392648.76,True
KDP,Keurig Dr Pepper Inc.,NASDAQ,common_stock,False,2008-05-07,Consumer Defensive,Beverages - Non-Alcoholic,US,1360559470.9859154,0.414,43469875098.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,31.95,2026-09-25,43469875098.0,350997305.54181814,True
MCHP,Microchip Technology Incorporated,NASDAQ,common_stock,False,1993-03-19,Technology,Semiconductors,US,543008000.0,1.736,42729299520.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,78.69,2026-09-25,42729299520.0,757464950.7054545,True
FLEX,Flex Ltd.,NASDAQ,common_stock,False,1994-03-18,Technology,"Hardware, Equipment & Parts",US,369402977.9996512,1.654,42363133517.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,114.68,2026-09-25,42363133517.0,450705518.20484847,True
IDXX,"IDEXX Laboratories, Inc.",NASDAQ,common_stock,False,1991-06-21,Healthcare,Medical - Diagnostics & Research,US,78883000.0,1.538,40960786580.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,519.26,2026-09-25,40960786580.0,313980972.76,True
ILMN,"Illumina, Inc.",NASDAQ,common_stock,False,2000-07-28,Healthcare,Medical - Diagnostics & Research,US,151300000.0,1.467,40851000000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,270.0,2026-09-25,40851000000.0,440999911.5975757,True
NTAP,"NetApp, Inc.",NASDAQ,common_stock,False,1995-11-21,Technology,Computer Hardware,US,196234000.0,1.432,39471487930.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,201.15,2026-09-25,39472469100.0,459914037.73545456,True
UAL,"United Airlines Holdings, Inc.",NASDAQ,common_stock,False,2006-02-06,Industrials,"Airlines, Airports & Air Services",US,324569728.00245637,1.272,36997703295.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,113.99,2026-09-25,36997703295.0,442094942.58757573,True
ROP,"Roper Technologies, Inc.",NASDAQ,common_stock,False,1992-02-13,Technology,Software - Application,US,100917000.0,0.747,36184799520.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,358.56,2026-09-25,36184799520.0,292061774.48606056,True
PAYX,"Paychex, Inc.",NASDAQ,common_stock,False,1983-08-26,Industrials,Staffing & Employment Services,US,355682859.998027,0.808,36055571518.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,101.37,2026-09-25,36055571518.0,342087384.9742424,True
ODFL,"Old Dominion Freight Line, Inc.",NASDAQ,common_stock,False,1991-10-24,Industrials,Trucking,US,207968283.00057703,1.165,36040903444.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,173.3,2026-09-25,36040903444.0,334737390.02090913,True
BIIB,Biogen Inc.,NASDAQ,common_stock,False,1991-09-17,Healthcare,Drug Manufacturers - General,US,147753998.00087875,0.171,33628809945.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,227.6,2026-09-25,33628809945.000004,212468076.90363637,True
STLD,"Steel Dynamics, Inc.",NASDAQ,common_stock,False,1996-11-22,Basic Materials,Steel,US,143328096.9999144,1.515,33490043145.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,233.66,2026-09-25,33490043145.0,263999909.09515148,True
DXCM,"DexCom, Inc.",NASDAQ,common_stock,False,2005-04-14,Healthcare,Medical - Devices,US,377361000.0,1.419,32687009820.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,86.62,2026-09-25,32687009820.0,358324238.6869697,True
KMB,Kimberly-Clark Corporation,NASDAQ,common_stock,False,1980-03-17,Consumer Defensive,Household & Personal Products,US,331940000.0,0.273,32672854200.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,98.43,2026-09-25,32672854200.000004,421639029.8990909,True
EXPE,"Expedia Group, Inc.",NASDAQ,common_stock,False,2005-07-21,Consumer Cyclical,Travel Services,US,114498624.99905363,1.25,30247101766.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,264.17,2026-09-25,30247101766.0,510968447.7127273,True
GEHC,GE HealthCare Technologies Inc.,NASDAQ,common_stock,False,2022-12-15,Healthcare,Medical - Devices,US,451686252.003602,0.822,30095854971.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,66.63,2026-09-25,30095854971.0,259113919.4942424,True
ON,ON Semiconductor Corporation,NASDAQ,common_stock,False,2000-05-02,Technology,Semiconductors,US,389312000.0,1.997,30054886400.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,77.2,2026-09-25,30054886400.0,797624839.7884848,True
FOXA,Fox Corporation,NASDAQ,common_stock,False,2019-03-12,Communication Services,Entertainment,US,438504842.99984145,0.559,27656500448.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,63.07,2026-09-25,27656500448.0,316833564.27393943,True
VRSN,"VeriSign, Inc.",NASDAQ,common_stock,False,1998-01-30,Technology,Software - Infrastructure,US,90400000.0,0.699,25967400000.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,287.25,2026-09-25,25967400000.0,221438776.95181817,True
CTSH,Cognizant Technology Solutions Corporation,NASDAQ,common_stock,False,1998-06-19,Technology,Information Technology Services,US,450444209.0005233,0.83,25823966502.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,57.33,2026-09-25,25823966502.0,404269892.219697,True
CPRT,"Copart, Inc.",NASDAQ,common_stock,False,1994-03-17,Industrials,Specialty Business Services,US,925811481.9862269,1.029,25543138788.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,27.59,2026-09-25,25543138788.0,328619244.9942424,True
INCY,Incyte Corporation,NASDAQ,common_stock,False,1993-11-04,Healthcare,Biotechnology,US,202697746.0004843,0.77,25112223752.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,123.89,2026-09-25,25112223752.0,200631095.28757575,True
FFIV,"F5, Inc.",NASDAQ,common_stock,False,1999-06-04,Technology,Software - Infrastructure,US,56419200.0,1.03,24997090752.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,443.06,2026-09-25,24997090752.0,230878535.13545457,True
FISV,"Fiserv, Inc.",NASDAQ,common_stock,False,1986-09-25,Technology,Information Technology Services,US,533254000.00000006,0.796,24785645920.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,46.48,2026-09-25,24785645920.0,369254679.20666665,True
ULTA,"Ulta Beauty, Inc.",NASDAQ,common_stock,False,2007-10-25,Consumer Cyclical,Specialty Retail,US,42989310.999633156,0.854,23437772357.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,545.2,2026-09-25,23437772357.0,317306961.3772727,True
CASY,"Casey's General Stores, Inc.",NASDAQ,common_stock,False,1983-10-20,Consumer Cyclical,Specialty Retail,US,37004900.0,0.592,22145952454.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,598.46,2026-09-25,22145952454.0,331199261.27,True
VRSK,"Verisk Analytics, Inc.",NASDAQ,common_stock,False,2009-10-07,Technology,Software - Services,US,130156019.0000591,0.662,22023699975.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,169.21,2026-09-25,22023699975.0,249519983.5630303,True
DLTR,"Dollar Tree, Inc.",NASDAQ,common_stock,False,1995-03-07,Consumer Defensive,Discount Stores,US,192175000.0,0.662,21921402250.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,114.07,2026-09-25,21921402250.0,302237192.6212121,True
JBHT,"J.B. Hunt Transport Services, Inc.",NASDAQ,common_stock,False,1983-11-22,Industrials,Integrated Freight & Logistics,US,93914900.0,1.289,21174053354.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,225.46,2026-09-25,21174053354.0,260493171.65424243,True
FSLR,"First Solar, Inc.",NASDAQ,common_stock,False,2006-11-17,Energy,Solar,US,107469787.00129424,1.733,19098455848.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,177.71,2026-09-25,19098455848.0,477362153.3839394,True
NDSN,Nordson Corporation,NASDAQ,common_stock,False,1980-03-18,Industrials,Industrial - Machinery,US,55718000.0,0.972,18151252860.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,325.77,2026-09-25,18151252860.0,109497679.76878788,True
ZBRA,Zebra Technologies Corporation,NASDAQ,common_stock,False,1991-08-15,Technology,Communication Equipment,US,47633400.0,1.607,17626263336.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,370.04,2026-09-25,17626263336.0,222640535.83242425,True
CHRW,"C.H. Robinson Worldwide, Inc.",NASDAQ,common_stock,False,1997-10-16,Industrials,Integrated Freight & Logistics,US,117873041.99864039,0.943,17339124478.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,147.1,2026-09-25,17339124478.0,281099863.420303,True
CDW,CDW Corporation,NASDAQ,common_stock,False,2013-06-27,Technology,Information Technology Services,US,127753000.0,0.941,17301588790.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,135.43,2026-09-25,17301588790.0,254787873.1930303,True
TSCO,Tractor Supply Company,NASDAQ,common_stock,False,1994-02-17,Consumer Cyclical,Specialty Retail,US,524449999.99999994,0.469,16924001500.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,32.27,2026-09-25,16924001500.0,329434681.2284848,True
AKAM,"Akamai Technologies, Inc.",NASDAQ,common_stock,False,1999-10-29,Technology,Software - Infrastructure,US,145385451.0005266,0.635,16565218287.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,113.94,2026-09-25,16565218287.000002,492067023.09939396,True
NWSA,News Corporation,NASDAQ,common_stock,False,2013-06-19,Communication Services,Publishing,US,561331887.012987,0.923,15992345461.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,28.49,2026-09-25,15992345461.0,109565037.10242425,True
PTC,PTC Inc.,NASDAQ,common_stock,False,1989-12-08,Technology,Software - Application,US,115506000.0,1.002,15953688720.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,138.12,2026-09-25,15953688720.0,192177151.88909093,True
CHTR,"Charter Communications, Inc.",NASDAQ,common_stock,False,2010-01-05,Communication Services,Telecommunications Services,US,134777483.9961031,0.687,15217725718.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,112.91,2026-09-25,15217725718.000002,424883117.1512121,True
APA,APA Corporation,NASDAQ,common_stock,False,1979-05-15,Energy,Oil & Gas Exploration & Production,US,353470000.0,0.366,15107307800.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,42.74,2026-09-25,15107307800.0,210608277.0609091,True
TRMB,Trimble Inc.,NASDAQ,common_stock,False,1990-07-20,Technology,"Hardware, Equipment & Parts",US,233111518.99740708,1.362,13485501374.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,57.85,2026-09-25,13485501374.0,185467226.1521212,True
SWKS,"Skyworks Solutions, Inc.",NASDAQ,common_stock,False,1984-09-07,Technology,Semiconductors,US,150472782.0013432,1.518,13443238344.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,89.34,2026-09-25,13443238344.000002,453389961.57848483,True
HAS,"Hasbro, Inc.",NASDAQ,common_stock,False,1980-03-17,Consumer Cyclical,Leisure,US,141044466.99965942,0.466,12424607098.0,2026-09-25,fmp:company-screener,2026-09-26T02:43:41.946536+00:00,88.09,2026-09-25,12424607097.999998,165731882.23060605,True
